ID,Creation time,Notes,Dev Internal,Name,Blocked,Regression,Story points,Owner,Phase,Severity,Sprint
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=129458"",""129458"")",Sun Oct 11 08:00:00 UTC 2015,,No,"'[SAP] Fiori - SAPUITile.Submit isn't replayed correctly, nothing happens'",No,,1,'Chang-Ling Liu',Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=128745"",""128745"")",Tue Oct 13 08:00:00 UTC 2015,,No,'[SAP] - Fiori - 'Submit' doesn't make the selection on SAPUIRadioButton',No,,1,Idan Vaytzman,Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=132032"",""132032"")",Thu Oct 15 08:00:00 UTC 2015,,No,'[SAP] - Fiori - Very slow replay at the beginning on Android fiori app',No,,1,Idan Vaytzman,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=128044"",""128044"")",Thu Sep 24 08:00:00 UTC 2015,,No,[SAP] [iOS] Fail to replay the step which is recorded on SAPUIFacetFilter,No,,1,Idan Vaytzman,Done,Critical,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=127096"",""127096"")",Fri Sep 25 08:00:00 UTC 2015,,No,'[SAP] [iOS] [Fiori only] - Fail to add any SAP TOs to object repository and receive exception error.',No,,1,Idan Vaytzman,Done,Critical,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=126946"",""126946"")",Wed Sep 23 08:00:00 UTC 2015,,No,[SAP] [iOS] The step recorded when swipe on SAPUICarousel is incorrect,No,,1,Yuval Shubert,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=125999"",""125999"")",Tue Sep 22 08:00:00 UTC 2015,,No,"'[SAP] {IOS] [UFT Integration] - Cannot highlight on SAP TO - ""SAPUITimerPickerDialog""'",No,,1,'Chang-Ling Liu',Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=126803"",""126803"")",Fri Sep 18 08:00:00 UTC 2015,,No,[SAP] [IOS] [UFT Integration] Highlight rectangle on mobile web is out of the device,No,,1,Natalia Rossels,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=128506"",""128506"")",Fri Oct 09 08:00:00 UTC 2015,,No,"[SAP] [iOS] When replay ""Next"" ""previous"" of SAPUICarousel, the behavior in device is incorrect",No,,1,'Chang-Ling Liu',Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=128702"",""128702"")",Tue Oct 13 08:00:00 UTC 2015,,No,"[SAP] [Mobile & Desktop Browser] The property ""html tag"" of SAPUITextEdit is shown as ""DIV"" which will  cause the old scripts cannot be replayed successfully",No,,1,Natalia Rossels,Done,Critical,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=129043"",""129043"")",Mon Sep 28 08:00:00 UTC 2015,,No,[SAP] Name properties for SAPUIPassword retrieved from mobile is different from Desktop,No,,1,Natalia Rossels,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=126975"",""126975"")",Thu Sep 24 08:00:00 UTC 2015,,No,"[SAP] Property ""all lists"", ""list count""of SAPUIFacetFilter are missing",No,,1,'Chang-Ling Liu',Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=129206"",""129206"")",Tue Oct 06 08:00:00 UTC 2015,,No,[SAP] [Android/IOS] [UFT Integration]  Combobox cannot be recorded,No,,1,Noam Doron,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=127326"",""127326"")",Tue Oct 06 08:00:00 UTC 2015,,No,[SAP] [Android] SAPCalendar dates are not recorded the same when within the selected month or out of it,No,,1,Ran Sidon,Done,High,Sprint 3
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=130034"",""130034"")",Wed Oct 14 08:00:00 UTC 2015,,No,SAPUI5: SAPUIPassword.SetSecure not replay on IE,No,New Feature Regression,1,Yuval Shubert,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=129659"",""129659"")",Tue Oct 13 08:00:00 UTC 2015,,No,'[SAP][Android] On Nexus 5/Huawei - SAPUICalender record - Selecting a year/month automatically selects a day and closes the calendar',No,,1,Ran Sidon,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=127550"",""127550"")",Sun Oct 11 08:00:00 UTC 2015,,No,'[SAP] - Fiori - FireEvent on SAPUIButton doesn't perform the event's action',No,,1,Yuval Shubert,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=127552"",""127552"")",Sun Oct 11 08:00:00 UTC 2015,,No,'[SAP][iOS] - SAPUICalendar - 1st user date selection is being recorded twice',No,,1,Idan Vaytzman,Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=132481"",""132481"")",Wed Oct 21 08:00:00 UTC 2015,,No,"Installation: ""Readme"" file doesn't include  changed DLLs",No,New Feature Regression,1,Jerry Yin,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=124985"",""124985"")",Tue Sep 22 08:00:00 UTC 2015,,No,[SAP] [Android/IOS] [Performance] SPY on SAP TO is very slow,No,,1,Sun Tao,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=124863"",""124863"")",Fri Sep 18 08:00:00 UTC 2015,,No,"'[SAP] [Android/IOS] [UFT Integration] - ""hp Mobile web"" -  it is very slow when adding an SAP object to object repository after spy without record'",No,,1,'Chang-Ling Liu',Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=126835"",""126835"")",Mon Sep 21 08:00:00 UTC 2015,,No,[SAP] [Android/IOS] [UFT Integration] [Performance] It takes more than 10s to show the highlight rectangle when trying to highlight SAP object,No,,1,Sun Tao,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=126843"",""126843"")",Mon Sep 21 08:00:00 UTC 2015,,No,[SAP] [Android/IOS] [UFT Integration] [Performance] It takes more than 10s to show the highlight rectangle when trying to highlight SAP object,No,,1,Sun Tao,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=109611"",""109611"")",Thu Sep 24 08:00:00 UTC 2015,,No,SAP Fiori for Mobile Center,No,,40,Yoni Hotam,Done,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=130922"",""130922"")",Wed Oct 28 08:00:00 UTC 2015,,No,'[SAP] - SAPUICalendar cannot be recognized in browser',No,,1,Natalia Rossels,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=130756"",""130756"")",Sun Oct 25 08:00:00 UTC 2015,,No,Fiori: SAPUITile.Submit and Click not work,No,New Feature Regression,1,'Chang-Ling Liu',Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=128316"",""128316"")",Wed Oct 07 08:00:00 UTC 2015,,No,[SAP][Android/iOS] Changing the value of a calendar to a value of another calendar is not recorded,No,,1,Ran Sidon,Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=130748"",""130748"")",Sun Oct 25 08:00:00 UTC 2015,,No,SAPUI5: SAPUIButton.Submit and Click not work,No,New Feature Regression,1,'Chang-Ling Liu',Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=132612"",""132612"")",Sun Oct 25 08:00:00 UTC 2015,,No,SAPUI5: SAPUITable.OpenMenu and HeadClick not work,No,New Feature Regression,1,'Chang-Ling Liu',Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=131711"",""131711"")",Sun Oct 25 08:00:00 UTC 2015,,No,SAPUI5: SAPUITextEdit cannot be recognized in some case,No,New Feature Regression,1,Yuval Shubert,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=132733"",""132733"")",Tue Oct 27 08:00:00 UTC 2015,,No,Fiori: SAPUIPassword cannot spy and replay SetSecure on Win 10,No,New Feature Regression,1,'Chang-Ling Liu',Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=116417"",""116417"")",Wed Aug 26 08:00:00 UTC 2015,,No,"AOM: msgbox qtApp.Options.WindowsApps.VerifyMenuInitEvent will have ""Element not found"" error",No,Legacy Feature Regression,1,Chengzhe 'Jason' Xu,Done,High,Sprint 3
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=136642"",""136642"")",Tue Jul 21 08:00:00 UTC 2015,,No,EP SAPTable: GetCellData return error statement contains invalid function arguments,No,,1,,Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=131470"",""131470"")",Tue Oct 20 08:00:00 UTC 2015,,No,'[SAP] - Fiori - SAPUIDateTimeInput acts different during recording',No,,1,Ran Sidon,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=130562"",""130562"")",Wed Oct 21 08:00:00 UTC 2015,,No,"'[SAP] - Fiori - SAPUITable.SelectAll (through checkbox) isn't replayed , error generated - different scenario'",No,,1,Idan Vaytzman,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=111784"",""111784"")",Mon Apr 13 08:00:00 UTC 2015,,No,SAP: NWBC: Cannot add checkpoint in Idle mode.,No,,1,Wen Dong,Done,Critical,Sprint 4
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=136804"",""136804"")",Wed Dec 23 08:00:00 UTC 2015,,No,'[SAP] [SAPUIDateTimePicker] - Cannot record when set date for SAPUIDateTimePicker which does not have SAPUIList wrapped outside',No,,1,Sun Tao,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=137757"",""137757"")",Wed Dec 23 08:00:00 UTC 2015,,No,'[SAP] [SAPUIDateTimePicker] - Cannot record when set date for SAPUIDateTimePicker which does not have SAPUIList wrapped outside',No,,1,Sun Tao,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=106689"",""106689"")",Thu Aug 06 08:00:00 UTC 2015,,No,WDJ: Table.SelectRow will not take effect or throw error after browser refresh,No,Legacy Feature Regression,1,Jerry Yin,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=137592"",""137592"")",Sun Dec 20 08:00:00 UTC 2015,,No,[WebTree] Can't see selected node property value for specific AUT,No,,1,Wen Dong,Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=110968"",""110968"")",Tue Oct 20 08:00:00 UTC 2015,,Yes,'add the .prm file in order to work with BPM-MC',No,,5,Wen Dong,In Testing,,Sprint 3
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=111753"",""111753"")",Sun Oct 11 08:00:00 UTC 2015,,Yes,BPM integration with HPMC,No,,5,Wen Dong,In Testing,,Sprint 4
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=131244"",""131244"")",Mon Oct 19 08:00:00 UTC 2015,,No,"[BPT Automation] Step ""resize"" window is not recorded in case window was resized to the actual size before",No,New Feature Regression,1,Natalia Rossels,Done,High,Sprint 4
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=121120"",""121120"")",Thu Sep 10 08:00:00 UTC 2015,,No,[NF BPTEE] UFT becomes not responding and crashes after switching between SAP servers and close SAP logon application [ATA Done],No,,1,Natalia Rossels,Done,High,Sprint 5
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=110474"",""110474"")",Sun Sep 20 08:00:00 UTC 2015,,No,Make SAP package load at application level,No,,5,Wen Dong,Done,,Sprint 2
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=134000"",""134000"")",Wed Dec 02 08:00:00 UTC 2015,,No,Runtime Engine: exception when running test via Test Batch Runner with DataTable.Import,No,,1,Chengzhe 'Jason' Xu,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=128124"",""128124"")",Tue Sep 29 08:00:00 UTC 2015,,No,[Fiori] DatePicker control doesn't recognized by UFT engine,No,,1,Sun Tao,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=137934"",""137934"")",Wed Dec 30 08:00:00 UTC 2015,,No,[Fiori][Mobile][Fiori Apps] UFT doesn't record buttons actions in some cases,No,,1,Jerry Yin,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=137925"",""137925"")",Wed Dec 30 08:00:00 UTC 2015,,No,[Fiori][Mobile][Fiori Apps] UFT doesn't record SAPUITextEdit actions and additional actions in some cases,No,,1,Jerry Yin,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=137941"",""137941"")",Wed Dec 30 08:00:00 UTC 2015,,No,[Fiori][Mobile]UFT has failed to record object header action,No,,1,Jerry Yin,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=130861"",""130861"")",Mon Oct 26 08:00:00 UTC 2015,,No,Fiori: SAPUIDatepicker.SelectDate and Deselect get failed result on Chrome and FF,No,Legacy Feature Regression,1,Sun Tao,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=134917"",""134917"")",Thu Nov 26 08:00:00 UTC 2015,,No,"[Fiori]SAPUIDateTimeInput can not be recognized on IE, fail to record and replay",No,New Feature Regression,1,,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=119039"",""119039"")",Mon Aug 31 08:00:00 UTC 2015,,No,Fiori:SAPUITable: the method SetSellData didn't work in replay,No,New Feature Regression,1,'Chang-Ling Liu',Done,High,Sprint 6
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=134922"",""134922"")",Fri Nov 27 08:00:00 UTC 2015,,No,"[SAP][Fiori]: When select values in SAPUIMenu, extra step is record.",No,Legacy Feature Regression,1,'Chang-Ling Liu',Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=108596"",""108596"")",Fri Aug 07 08:00:00 UTC 2015,,No,SAPUI5: SAPUITile.Submit doesnot  take effect on IE,No,,1,'Chang-Ling Liu',Done,High,Sprint 6
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=110443"",""110443"")",Sun Sep 20 08:00:00 UTC 2015,,Yes,Fix debug build to include build improvements,No,,,Pengcheng Qian,Done,,Sprint 1
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=136128"",""136128"")",Fri Dec 04 08:00:00 UTC 2015,,No,Fiori: SAPUITabStrip.select step replay on mc browser doesn't take effect.,No,New Feature Regression,1,Sun Tao,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=133623"",""133623"")",Fri Nov 13 08:00:00 UTC 2015,,No,'[SAP][Mobile] Fiori - Specific Calendar and TextEdit not recognized.',No,New Feature Regression,1,Sun Tao,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=137612"",""137612"")",Tue Dec 22 08:00:00 UTC 2015,,No,'[SAP] [Mobile web] - SAPTOs cannot be recognized if navigate to other SAP pages for another time',No,,1,Jerry Yin,Done,Critical,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=136676"",""136676"")",Tue Dec 22 08:00:00 UTC 2015,,No,'[SAP] [SAPUIDatePicker] - The script got when selecting date within recording is incorrect',No,,1,Jerry Yin,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=138611"",""138611"")",Tue Dec 22 08:00:00 UTC 2015,,No,"'[SAP] [SAPUIDatePicker] - When replaying the ""selectDate"" step for SAPUIDatePicker, it doens't take effect'",No,,1,Jerry Yin,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=137466"",""137466"")",Thu Dec 17 08:00:00 UTC 2015,,No,[UFT Integeration] [SAP] Button on logon page of SAPFiori.ipa cannot be recognized as SAPUIButton,No,,1,Jerry Yin,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=138454"",""138454"")",Thu Dec 17 08:00:00 UTC 2015,,No,[UFT Integeration] [SAP Fiori] Exception got when replay on Fiori.ipa,No,,1,Jerry Yin,Done,Critical,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=140355"",""140355"")",Wed Jan 06 08:00:00 UTC 2016,,No,'Mdrv mode - Test run cancelled due to access violation to null of QC connection pointer',No,New Feature Regression,1,Wen Dong,Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=110856"",""110856"")",Tue Oct 13 08:00:00 UTC 2015,,Yes,'[Dev Internal]Mini package productization - Log to file and not console (Rolling log)',No,,2,Chengzhe 'Jason' Xu,Done,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=114326"",""114326"")",Mon Nov 16 08:00:00 UTC 2015,,Yes,Sprinter Fiori Support,No,,8,Sun Tao,Done,,
