ID,Creation time,Notes,Dev Internal,Name,Blocked,Regression,Story points,Owner,Phase,Severity,Sprint
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=125184"",""125184"")",Fri Dec 02 08:00:00 UTC 2016,,No,[MC 2.2] [UFT] [New R&R Settings] The Mobile status does not sync by switch between R&R settings tabs or specific/Capabilities tabs,No,,1,Jie Zhang (Sagi),Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=119475"",""119475"")",Thu Nov 17 08:00:00 UTC 2016,,No,"[MC 2.2] [UFT] [New R&R Settings] when click on the Open MC wizard in test options panel, some of the data will not sync uft to MC, also when click save and close in MC wizard some of the option will also not sycn from MC to UFT.",No,,1,Jie Zhang (Sagi),Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=120502"",""120502"")",Thu Nov 17 08:00:00 UTC 2016,,No,"[MC 2.2] [UFT] [New R&R Settings] When click the  MC wizard icon in each panel ""app/Test option"" will not open the corresponding page in MC wizard.",No,,1,Jie Zhang (Sagi),Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=128453"",""128453"")",Wed Dec 21 08:00:00 UTC 2016,,No,[R&R Setting] Apply button will always disable when select Browser from the web tab and click Apply once.,No,,1,Jie Zhang (Sagi),Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=122974"",""122974"")",Thu Dec 01 08:00:00 UTC 2016,,No,[R&R Setting] MC Browser should not be able to select Package tick box,No,,1,Jie Zhang (Sagi),Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=131169"",""131169"")",Mon Jan 09 08:00:00 UTC 2017,,No,'R&R setting - non packed app appears as packed',No,,1,Jie Zhang (Sagi),Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=126194"",""126194"")",Tue Dec 06 08:00:00 UTC 2016,,No,[R&R Setting] [Options]MC app will become System app with specific scenarios,No,,1,Jie Zhang (Sagi),Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=123924"",""123924"")",Thu Dec 01 08:00:00 UTC 2016,,No,[R&R Setting]  Refresh button always reflect to the MC wizard setting rather than the new setting in R&R,No,,1,Jie Zhang (Sagi),Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=124944"",""124944"")",Tue Dec 13 08:00:00 UTC 2016,,No,"[R&R Settings] When open the old script and try to open new R&R, the error of Failed to initialize Addin Mobile will be shown",No,,1,Jie Zhang (Sagi),Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=122755"",""122755"")",Tue Nov 29 08:00:00 UTC 2016,,No,[R&R setting] The filter for app regarding to the device OS is not added,No,,1,Jie Zhang (Sagi),Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=125301"",""125301"")",Tue Dec 06 08:00:00 UTC 2016,,No,'[R&R Setting] The Package tick box should disable when the uploaded app only has Package version or non-Package version',No,,1,Jie Zhang (Sagi),Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=128218"",""128218"")",Fri Dec 16 08:00:00 UTC 2016,,No,[R&R setting] To start up new R&R setting always take 5s to load and with the bad network condition and heavy contents will take 53s,No,,1,Jie Zhang (Sagi),Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=124021"",""124021"")",Thu Dec 01 08:00:00 UTC 2016,,No,[R&R Setting] Unpackage app should be shown by default rather than package version,No,,1,Jie Zhang (Sagi),Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=121781"",""121781"")",Tue Nov 29 08:00:00 UTC 2016,,No,"[R&R setting] When select on the other app rather than AMB and MC Browser, the new selected app is not shown in R&R setting",No,,1,Jie Zhang (Sagi),Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=129080"",""129080"")",Thu Dec 15 08:00:00 UTC 2016,,No,[UFT14][I18N] There is hardcode in new RnR settings Mobile tab.,No,New Feature Regression,1,Jie Zhang (Sagi),Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=128120"",""128120"")",Wed Dec 14 08:00:00 UTC 2016,,No,"[UFT14][L10N] There is truncation in new RnR settings Mobile tab for RUS, FRA and DEU.",No,New Feature Regression,1,Jie Zhang (Sagi),Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=128606"",""128606"")",Fri Dec 23 08:00:00 UTC 2016,,No,"[UFT Defect] Available devices label in UFT new RnR setting should change to ""Applicable devices"" since not available devices will be counted on",No,,1,Jie Zhang (Sagi),Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=128319"",""128319"")",Mon Dec 19 08:00:00 UTC 2016,,No,[New R&R Settings][Mobile] The controls are not align vertically.,No,New Feature Regression,1,Jie Zhang (Sagi),Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=129592"",""129592"")",Tue Nov 29 08:00:00 UTC 2016,,No,"[MC 2.2][Sensor Simulator]  when using ""select file from URL"" option to upload an file, it will show as ""broken image"" in the UI.",No,,1,Jie Zhang (Sagi),Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=109600"",""109600"")",Tue Oct 18 08:00:00 UTC 2016,,No,[Bitmap Checkpoint]UFTv12.53 Bitmap Identification Error,No,,1,Jie Zhang (Sagi),Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=286110"",""286110"")",Wed Nov 28 08:00:00 UTC 2018,,No,"Have some question when using ""Runtime Engine"" on UFT.",Yes,Unknown,,Jie Zhang (Sagi),Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=140322"",""140322"")",Wed Jul 19 08:00:00 UTC 2017,,No,"[MC 2.51] [Desc Programming] [UFT] On android Hybrid OOA, cannot Use class/ Native class to find the specific MobileWebView.",No,,1,Jie Zhang (Sagi),Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=140131"",""140131"")",Mon Jul 17 08:00:00 UTC 2017,,No,[Automation Blocker][UFT Defect] Error happened when launch UFT on slave 2.,No,,1,Jie Zhang (Sagi),Done,High,'Sprint 14 - RC'
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=131438"",""131438"")",Fri Jan 13 08:00:00 UTC 2017,,No,'[MC 2.2] [UFT] [DataDriven] When trying to using datadriven and New R&R settings to install the HP Mobile web MC will keep poping up aut cannot be installed. - only when no mobile web installed in mobile',No,,1,Jie Zhang (Sagi),Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=138207"",""138207"")",Thu Sep 01 08:00:00 UTC 2016,,No,[UFT Defect] Apps in RnR will not be installed if the app in first line of the script is not the same as the launch to start app in RnR,No,,1,Jie Zhang (Sagi),Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=141333"",""141333"")",Tue Jul 25 08:00:00 UTC 2017,,No,[UFT]If I open a new test with the Mobile SRF R&R option and then open a legacy test. The Mobile R&R in the legacy test is changed to SRF secretly.,No,,1,Jie Zhang (Sagi),Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=110181"",""110181"")",Wed May 31 08:00:00 UTC 2017,,No,[Mobile] Align the Mobile Connection Settings UI to SRF Connection Settings UI,No,,1,Jie Zhang (Sagi),Done,,Sprint 10
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=135059"",""135059"")",Tue Nov 01 08:00:00 UTC 2016,,No,[Upload To SRF]: SRF connection,No,,3,Jie Zhang (Sagi),Done,,Sprint 3
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=135167"",""135167"")",Thu Nov 10 08:00:00 UTC 2016,,No,'[Upload To SRF]: Upload - Upload the zipped GUI Test to SRF',No,,5,Jie Zhang (Sagi),Done,,Sprint 3
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=135428"",""135428"")",Tue Feb 07 08:00:00 UTC 2017,,No,Test if UFT can be executed remotely from Docker machine,No,,1,Jie Zhang (Sagi),Done,,Sprint 3
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=114710"",""114710"")",Thu Oct 26 08:00:00 UTC 2017,,No,[MC 2.6] [UFT] The MC SSL(CA) connection could not be established.,No,,1,Jie Zhang (Sagi),Done,Critical,'Sprint 6 - CF'
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=116873"",""116873"")",Fri Sep 22 08:00:00 UTC 2017,depends on MC changes,Yes,'[Mobile] UFT should be able to ask MC for snapshot only on error/warning. - SRF mc',No,,,Jie Zhang (Sagi),Done,,'Sprint 4 - FF'
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=121640"",""121640"")",Mon Nov 28 08:00:00 UTC 2016,,No,"[UFT Defect] Once MC support regular expression for mcindex property, UFT should send mcindex property when using descriptive programming",No,,1,Jie Zhang (Sagi),Done,High,'Sprint 6 - CF'
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=110744"",""110744"")",Fri Sep 29 08:00:00 UTC 2017,,No,[UFT defect][RegEx][App] Error 2023 when using Application with Regular expression,No,,2,Jie Zhang (Sagi),Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=129378"",""129378"")",Mon Jan 29 08:00:00 UTC 2018,committed,No,[HTML report] The title of the APP and value of Device metrics are not proper after selecting the Windows Applications and disabling MC settings,No,New Feature,1,Jie Zhang (Sagi),Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=293956"",""293956"")",Tue Sep 18 08:00:00 UTC 2018,,No,Enhancement Request: Object Identification issues with Edge browser and UFT,Yes,Unknown,,Jie Zhang (Sagi),Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=129314"",""129314"")",Thu Jan 25 08:00:00 UTC 2018,,No,[Fortify Scan][Memory Leak] File Path: STD/WinAddin/App/StdAddinUtil/RRSettingsHelper.cpp,No,Escaped Defect,1,Jie Zhang (Sagi),Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=128368"",""128368"")",Thu Jan 25 08:00:00 UTC 2018,committed,No,[Fortify Scan] [Memory Leak] File Path: TulipUtilsFE/App/RepoCollection/RepoContainer.cpp,No,Escaped Defect,1,Jie Zhang (Sagi),Done,Medium,'Sprint 4 - CF'
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=127402"",""127402"")",Thu Jan 25 08:00:00 UTC 2018,committed,No,'[Fortify Scan][Unreleased Resource] File Path: BackEnd/Integrations/QCIntegration/Plug-in/TDPlugins/App/ReportViewerForTD/ReportViewImpl.cpp',No,Escaped Defect,1,Jie Zhang (Sagi),Done,Medium,'Sprint 4 - CF'
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=118529"",""118529"")",Fri Dec 15 08:00:00 UTC 2017,to be fixed by adding a resource,No,[All lans][L10N][14.03] The message is untranslated.,No,New Feature,1,Jie Zhang (Sagi),Done,Low,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=120520"",""120520"")",Sun Dec 17 08:00:00 UTC 2017,,No,[All lans][UFT14.03][L10N] The VNC is untranslated.,No,Version Regression,1,Jie Zhang (Sagi),Done,High,'Sprint 3 - FF'
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=129259"",""129259"")",Thu Jan 25 08:00:00 UTC 2018,,No,[MC 2.6] [ALM Extention] Alm 12.21 p6 cannot replay UFT webscripts,No,New Feature,1,Jie Zhang (Sagi),Done,Critical,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=122227"",""122227"")",Thu Jan 04 08:00:00 UTC 2018,,No,"[Old Test support] If users open the old test from 12.0x and try to start record/replay, the launch command will not send injectJSID",No,Escaped Defect,1,Jie Zhang (Sagi),Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=119675"",""119675"")",Fri Dec 22 08:00:00 UTC 2017,,No,[UFT Defect][Report] No screenshot when there is an error in the script,No,Version Regression,1,Jie Zhang (Sagi),Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=121074"",""121074"")",Wed Nov 29 08:00:00 UTC 2017,,Yes,[DevInternal] Parallel execution Research,No,,10,Jie Zhang (Sagi),Done,,Sprint 2
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=123264"",""123264"")",Mon Dec 18 08:00:00 UTC 2017,Mandatory,Yes,[DevInternal][ParallelExecution]  Reuse the UFT Launchers in Parallel Execution,No,,1,Jie Zhang (Sagi),Done,,'Sprint 3 - FF'
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=129027"",""129027"")",Thu Jan 18 08:00:00 UTC 2018,limitation,No,'[Parallel Execution] Cannot run the web test if test doesn't use the setting from MobileTab - Limitation',No,New Feature,1,Jie Zhang (Sagi),Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=127149"",""127149"")",Fri Jan 19 08:00:00 UTC 2018,committed,No,[Parallel Execution] Error of License validation failed will be thrown when try to start parallel execution from qtdrv directly,No,New Feature,1,Jie Zhang (Sagi),Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=125957"",""125957"")",Thu Jan 11 08:00:00 UTC 2018,,No,[Parallel Execution] Sometimes execute the test from command line will cause a crash,No,New Feature,,Jie Zhang (Sagi),Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=128751"",""128751"")",Sun Dec 24 08:00:00 UTC 2017,committed,No,[ParallelExecution] Support to run 4 execution instances with 1 license,No,,2,Jie Zhang (Sagi),Done,,'Sprint 3 - FF'
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=129733"",""129733"")",Wed Jan 03 08:00:00 UTC 2018,,No,[ParallelExecution] Support to run mobile browser test in parallel,No,,1,Jie Zhang (Sagi),Done,,'Sprint 3 - FF'
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=121374"",""121374"")",Mon Dec 18 08:00:00 UTC 2017,committed,No,[ParallelExecution] Support to run mobile parallel execution with a config file,No,,5,Jie Zhang (Sagi),Done,,'Sprint 3 - FF'
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=122339"",""122339"")",Mon Dec 18 08:00:00 UTC 2017,committed,No,[ParallelExecution] Support to run mobile parallel execution with command line arguments,No,,5,Jie Zhang (Sagi),Done,,'Sprint 3 - FF'
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=126863"",""126863"")",Thu Jan 11 08:00:00 UTC 2018,,No,[Parallel Execution] The command line can be executed only 3 tests at a time,No,New Feature,,Jie Zhang (Sagi),Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=128789"",""128789"")",Tue Jan 02 08:00:00 UTC 2018,committed code,No,[ParallelExecution] UFT and ParallenTestRunner should block each other,No,,2,Jie Zhang (Sagi),Done,,'Sprint 3 - FF'
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=128069"",""128069"")",Wed Jan 17 08:00:00 UTC 2018,"not reproducible, wait for kate, maybe an MC issue",No,'[Parallel Execution] UFT should send the same request with native mobile script when the device is unavaiable for web script - 2000 error message',No,New Feature,1,Jie Zhang (Sagi),Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=127116"",""127116"")",Thu Jan 18 08:00:00 UTC 2018,committed,No,'[Parallel Execution] Unexpected Error when running with specific JSON file - web test',No,New Feature,1,Jie Zhang (Sagi),Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=129004"",""129004"")",Wed Jan 17 08:00:00 UTC 2018,committed,No,[Parallel Execution] when running one test with 2 tests will be run,No,New Feature,1,Jie Zhang (Sagi),Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=131228"",""131228"")",Mon Jan 09 08:00:00 UTC 2017,committed,No,[UFT14][L10N] Truncation in New RnR settings Web tab.,No,New Feature,1,Jie Zhang (Sagi),Done,Low,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=120450"",""120450"")",Tue Dec 12 08:00:00 UTC 2017,,No,[UFT14.03][L10N] Hardcode string shown in Options,No,New Feature,1,Jie Zhang (Sagi),Done,Medium,
